Price,Close,High,Low,Open,Volume,MA20,MA50
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,
Date,,,,,,,
2023-07-27,190.72422790527344,194.6528150463848,190.06288393124004,193.48806403406496,47460200,189.49579467773438,182.44140411376952
2023-07-28,193.30052185058594,194.09019149232068,191.63234868611636,192.15550162315532,48291400,189.80376510620118,182.91046630859375
2023-07-31,193.91249084472656,193.95198260711592,192.7378594315981,193.52752900074864,38824100,189.92616271972656,183.37952758789064
2023-08-01,193.08334350585938,194.1888718595327,192.75760424557473,193.7052107356477,35175100,190.08162841796874,183.7854162597656
2023-08-02,190.0924835205078,192.65889079076135,189.37191700535638,192.52069974591456,50389300,190.14332122802733,184.12931579589844
2023-08-03,188.70069885253906,189.885195713569,188.22690312046603,189.09554118067888,61235200,190.11173629760742,184.46433166503905
2023-08-04,179.63926696777344,184.9596445164711,179.57016391801557,183.12366926443607,115956800,189.6828483581543,184.67023712158203
2023-08-07,176.53982543945312,180.76454006954836,175.05920073091434,179.7774569305225,97576100,189.20115127563477,184.80862579345703
2023-08-08,177.47756958007812,177.94149990785485,175.2862435821482,177.3689898212007,67823000,188.79249954223633,184.9430667114258
2023-08-09,175.8883514404297,178.59294967088076,174.72358547458126,178.53372709089916,60378500,188.22097625732422,184.99755401611327
2023-08-10,175.6711883544922,178.41527829006225,175.30597241092943,177.1616784798233,54686900,187.60059356689453,185.01078033447266
2023-08-11,175.7305145263672,176.55090180538758,174.50488805624465,175.26597277471524,52036700,186.97577590942382,185.02618072509765
2023-08-14,177.3811492919922,177.60848075837384,175.2560457553654,175.90840396188517,43675600,186.2706199645996,185.01852722167968
2023-08-15,175.39442443847656,177.40090780634856,174.99906405268155,176.80786722765603,43622600,185.4789596557617,184.9541619873047
2023-08-16,174.524658203125,176.47182426987777,174.4554618287455,175.0781688700227,46964900,184.57619552612306,184.89944732666015
2023-08-17,171.9844207763672,175.4537562487029,171.47044012349116,175.08804707675128,66062900,183.64364700317384,184.8012319946289
2023-08-18,172.46871948242188,173.0716538674228,169.96802811890126,170.30408595131965,61172200,182.7940444946289,184.74014343261717
2023-08-21,173.80308532714844,174.08973444525807,171.7274205434044,173.0420157807921,46311900,181.97118377685547,184.65145263671874
2023-08-22,175.177001953125,175.62178623446252,174.20835828322907,175.00897300604348,42038900,181.17408142089843,184.58254150390624
2023-08-23,179.0219268798828,179.44695366375947,176.264252478764,176.45205395893973,52722800,180.52579345703126,184.53465972900392
2023-08-24,174.33682250976562,179.00214733275968,173.9710983264249,178.57712060131817,54945800,179.70642318725587,184.40255187988282
2023-08-25,176.54098510742188,177.0747231196245,173.78331106065053,175.3252376314931,51449600,178.86844635009766,184.30189300537108
2023-08-28,178.1027069091797,178.49806733287568,176.48170504077262,178.003859262239,43820700,178.0779571533203,184.1918002319336
2023-08-29,181.9871826171875,182.7581460326424,177.4207046822572,177.61838490226515,53003900,177.5231491088867,184.18091552734376
2023-08-30,185.47628784179688,185.67398314097,182.6000082560471,182.7976884731864,60813900,177.29233932495117,184.23803588867187
2023-08-31,185.69371032714844,186.9292303353549,185.30822868786927,185.664059053514,60794500,177.14198989868163,184.32023376464844
2023-09-01,187.2653350830078,187.7199980774023,186.09899615427736,187.29498636168424,45766500,177.52329330444337,184.37384948730468
2023-09-05,187.50254821777344,187.7793035443977,185.43676200045883,186.09899903788357,45280000,178.07142944335936,184.43852661132811
2023-09-06,180.7912139892578,186.66240873519862,179.36789222272253,186.21760937163043,81755800,178.23711166381835,184.3968130493164
2023-09-07,175.503173828125,176.1456533918577,171.52973657694065,173.15073850258275,112488800,178.2178527832031,184.1942596435547
2023-09-08,176.11598205566406,178.15213198996554,175.7305003611282,176.2840260730559,65551300,178.2400924682617,183.98046966552735
2023-09-11,177.2823028564453,178.21141635408188,175.2856982178241,177.98408488615974,58953100,178.31768188476562,183.78329345703125
2023-09-12,174.2577667236328,178.043402311121,172.79491507430095,177.4108165912451,90370200,178.16151275634766,183.43915802001953
2023-09-13,172.1919708251953,175.24617287306006,171.96462426919445,174.46531572894506,84267900,178.0013900756836,183.08351684570312
2023-09-14,173.70425415039062,174.060084556446,171.56927171405846,171.98440467411754,60895800,177.9603698730469,182.78042938232423
2023-09-15,172.9827117919922,174.45545734300367,171.80650919609533,174.43568479625586,109259500,178.01028442382812,182.4534356689453
2023-09-18,175.9084014892578,177.30207170667876,174.12924962468128,174.4356561798522,67257600,178.18226852416993,182.20726318359374
2023-09-19,176.99569702148438,177.54920768301113,175.07816717117066,175.4636488877364,51826900,178.3418991088867,182.02370178222657
2023-09-20,173.45713806152344,177.61836118650515,173.36816915467014,177.18345571133617,58436200,178.25590591430665,181.7798324584961
2023-09-21,171.9152069091797,174.25776334751873,171.846025624082,172.5280351536478,63149100,177.90056991577148,181.47176025390624
2023-09-22,172.76524353027344,175.0287248458324,172.03382526857388,172.6466384244914,56725400,177.82199096679688,181.16548828125
2023-09-25,174.04034423828125,174.9200341436397,172.13269293306647,172.1821167645658,46172700,177.69695892333985,180.8817578125
2023-09-26,169.96804809570312,173.1705067749598,169.67152023376326,172.7949188930673,64588900,177.29022598266602,180.45143341064454
2023-09-27,168.45574951171875,171.0355161486817,167.09174554279588,170.6203831944849,66921800,176.61365432739257,179.99599578857422
2023-09-28,168.7127227783203,170.03719654623248,165.67827853899746,167.3783551982996,56294400,175.77547607421874,179.51865142822265
2023-09-29,169.2267303466797,171.06518493104676,168.36679806748614,170.02734498983367,51861100,174.9521270751953,179.09047821044922
2023-10-02,171.73728942871094,172.28092127496365,168.94994891630552,169.2365980179806,52164500,174.17572479248048,178.73600860595704
2023-10-03,170.4029083251953,171.61867083541966,168.84122435442626,170.2645306917589,49594600,173.32074279785155,178.3388607788086
2023-10-04,171.64834594726562,172.19197782627828,168.98950418793981,169.10810929534875,53020300,172.86359939575195,177.9494467163086
2023-10-05,172.8838653564453,173.41760341955526,170.67968657288918,171.77682905786853,48527900,172.73263397216797,177.56737030029296
2023-10-06,175.43397521972656,175.9281832590251,171.17388925206592,171.78671747657816,57266700,172.6985336303711,177.26156524658202
2023-10-09,176.9166259765625,176.97592853708252,173.7635757979471,174.76187075811515,42390800,172.68024978637695,176.93388732910157
2023-10-10,176.32354736328125,177.6381425852869,175.88864186643335,176.03691333055846,43698000,172.78353881835938,176.58210845947266
2023-10-11,177.7172393798828,177.7666632072918,175.54272671219826,176.13576739500243,47551100,173.05980224609374,176.27478637695313
2023-10-12,178.61666870117188,180.2277765858699,176.96600064702005,177.98408304070654,56743100,173.3054229736328,176.0452700805664
2023-10-13,176.77822875976562,179.82253713140665,176.07644667980117,179.31845034069394,51427100,173.49519882202148,175.80682067871095
2023-10-16,176.6497344970703,177.0055649122618,174.46532818230494,174.70255348644375,52517000,173.53226547241212,175.74703002929687
2023-10-17,175.097900390625,176.35319301979084,172.7751316803463,174.60369235668924,57549400,173.43737564086913,175.71819152832032
2023-10-18,173.80308532714844,175.52293478970745,173.08154578913502,173.54610256783715,54764400,173.45467300415038,175.6447018432617
2023-10-19,173.427490234375,175.7799102245973,173.16061367257353,174.00075828264139,59302900,173.53028717041016,175.59548461914062
2023-10-20,170.8773956298828,173.3879661145723,170.64017031492207,173.27923973046956,64244000,173.43589477539064,175.49960876464843
2023-10-23,170.99598693847656,171.99428177951037,167.96154224302492,168.93020088937016,55980100,173.2836769104004,175.40491821289064
2023-10-24,171.43089294433594,171.65822442721412,169.4639394511676,171.045411263789,43816600,173.35681915283203,175.2859130859375
2023-10-25,169.1179962158203,171.05528327402416,168.6731969171006,169.88895954662036,57157000,173.38993148803712,175.1603845214844
2023-10-26,164.956787109375,169.39478149468584,163.7509180796386,168.39647143119544,70625300,173.20213470458984,174.96902709960938
2023-10-27,166.2713623046875,167.00279566914165,164.89746448966903,164.97653958977486,58499100,173.05436630249022,174.85476593017577
2023-10-30,168.3173828125,169.18719386762373,166.91383366211736,167.06210513671374,51131000,172.88337097167968,174.77173919677733
2023-10-31,168.7918243408203,168.92030818010912,165.9550598323106,167.38827526603964,44846000,172.80281677246094,174.67151397705078
2023-11-01,171.95474243164062,172.2117251766134,168.14933458405196,169.01914553939386,56934900,172.8181365966797,174.60706878662108
2023-11-02,175.51303100585938,175.72058991359089,173.42747270619202,173.48677525125817,77334800,172.9495948791504,174.53689086914062
2023-11-03,174.60369873046875,174.77174274032964,171.34193765305042,172.22162738228718,79829200,172.9080810546875,174.5422283935547
2023-11-06,177.15382385253906,177.35150406781844,174.16881791314302,174.33684685023218,63841300,172.91994094848633,174.55448516845703
2023-11-07,179.7138214111328,180.32663456302825,176.89682951103612,177.1043884447924,70530000,173.0894546508789,174.5867074584961
2023-11-08,180.77142333984375,181.32493395317235,179.4864793691692,180.23768527185777,49340300,173.24216384887694,174.5623922729492
2023-11-09,180.29698181152344,181.98716487212562,179.7039261272927,180.84061367506283,53763500,173.32617950439453,174.45880615234375
2023-11-10,184.48348999023438,184.65175539538808,181.6430032262288,182.07848170612579,66133400,173.71144256591796,174.43460174560548
2023-11-13,182.8999481201172,184.11729742228064,182.31601793716675,183.9094650326421,43627500,174.02395324707032,174.34729400634765
2023-11-14,185.5127716064453,186.17588095169376,184.3844935246658,185.77009288758788,60108400,174.54469680786133,174.3074984741211
2023-11-15,186.07693481445312,187.55162053928348,185.84930383072194,185.91859136162876,53790500,175.15838928222655,174.413212890625
2023-11-16,187.75946044921875,188.99660829200764,186.7103463929358,187.62090049490251,54412900,175.87498779296874,174.6583386230469
2023-11-17,187.73968505859375,188.42259316852056,186.63120528706287,188.29392494435922,50922700,176.7181022644043,174.89081268310548
2023-11-20,189.48155212402344,189.9368291546864,187.9277023558229,187.93759410143886,46505100,177.64238052368165,175.13479766845703
2023-11-21,188.67991638183594,189.5508734120303,187.78917585688575,189.442003783256,38134500,178.50483169555665,175.4232406616211
2023-11-22,189.34300231933594,190.9463411053134,188.8679417719912,189.52115946327928,39617700,179.5160820007324,175.7662612915039
2023-11-24,188.01681518554688,188.93724609528368,187.30421669327737,188.90755574993122,24048300,180.66908340454103,176.05251251220704
2023-11-27,187.83863830566406,188.70959528304604,186.95778958150402,187.96730652329646,40552600,181.74744720458983,176.34963104248047
2023-11-28,188.44236755371094,189.11538388382388,187.45264920500045,187.82874701011957,38415400,182.7536964416504,176.60031036376952
2023-11-29,187.42295837402344,190.11499348364924,187.02707707633283,188.93722623545,43014200,183.68525314331055,176.80885559082031
2023-11-30,187.99697875976562,188.36318478193425,186.2550800746654,187.888109148078,48794400,184.48736495971679,177.09965240478516
2023-12-01,189.2737579345703,189.59045997908729,187.28441422563267,188.3731105390764,45704800,185.17540130615234,177.44682342529296
2023-12-04,187.48231506347656,188.09595062883508,185.52267721747734,188.0266631045601,43389500,185.81933212280273,177.74116485595704
2023-12-05,191.43130493164062,192.40122460244103,188.22461231756913,188.25431775925796,66628400,186.5332061767578,178.08898406982422
2023-12-06,190.34262084960938,192.7575206909756,190.1347733725338,192.45071045016567,41089700,187.06464614868165,178.49647552490234
2023-12-07,192.2725830078125,192.99507315570867,191.59956669458757,191.63916388460834,47477700,187.63970413208008,178.97281219482423
2023-12-08,193.69776916503906,193.97488907234165,191.67873543823174,192.2032849129047,53406400,188.30974349975585,179.47251312255858
2023-12-11,191.19378662109375,191.50061200003438,189.45188773429211,191.12451418849048,60943700,188.64525833129883,179.91185424804686
2023-12-12,192.70806884765625,192.71796059458774,189.7488055095461,191.09482308550778,52696900,189.1356643676758,180.33126983642578
2023-12-13,195.92465209960938,195.96423418895137,192.8466274130704,193.08415015292962,70404200,189.656258392334,180.84170471191408
2023-12-14,196.07308959960938,197.56755876987646,194.14314196862804,195.9840185786185,66831600,190.15606613159179,181.33019958496095
2023-12-15,195.5386505126953,196.36010340669733,194.97450383643803,195.4990533238864,128538400,190.54502563476564,181.78329528808592
2023-12-18,193.87594604492188,194.60834313263763,192.3913683739152,194.07388671400844,55751900,190.85183868408203,182.15213470458986
2023-12-19,194.91513061523438,194.92502236186388,193.87592334681435,194.1431515248431,40714100,191.12351760864257,182.5121047973633
2023-12-20,192.82681274414062,195.64750075817219,192.82681274414062,194.87552171417178,52242800,191.33086242675782,182.84217010498048
2023-12-21,192.67835998535156,195.05369307239374,191.51049958819766,194.08377332368417,46482500,191.49763031005858,183.14139251708986
2023-12-22,191.60946655273438,193.40085423729087,190.98593919883143,193.17320815773428,37149600,191.67726287841796,183.4012484741211
2023-12-26,191.0651397705078,191.8964996004414,190.84740051477698,191.6193796571302,28919300,191.83858795166014,183.68698669433593
2023-12-27,191.16407775878906,191.51048519395766,189.12526053943682,190.51087517820892,48087700,191.97467346191405,183.9772735595703
2023-12-28,191.58969116210938,192.65858885458314,191.18390299052217,192.14393105407996,34049900,192.18301010131836,184.307109375
2023-12-29,190.55047607421875,192.40124458871406,189.75869835988954,191.90638540499626,42672100,192.31068496704103,184.6420571899414
